time,epoch,loss,accuracy
0.0004899501800537109,0,0.966081903979306,0.1282172071890131
0.356187105178833,1000,0.8376371208594902,0.19733403833647922
0.7056820392608643,2000,0.6101764035007883,0.18840683836210573
1.0596520900726318,3000,0.516610432472056,0.16361164177812637
